OBJECTID,fund,fund_title,cur_doc_no,cur_doc_no_sfx,dept,dept_title,obj_lvl_1,obj_lvl_1_title,obj_lvl_2,obj_lvl_2_title,obj_lvl_3,obj_lvl_3_title,org_cost_acct,oca_title,appropriation_amt,account_type,fiscal_year
1159,530,Sewer Utility Fund,BU740050,33,18,Public Works & Utilities,3,Materials and Supplies,330,Chemicals,3399,Other chemicals,184754,Sewage Treatment Administration,1000,Expense,2017
1160,530,Sewer Utility Fund,BU740050,34,18,Public Works & Utilities,3,Materials and Supplies,340,Equipment Parts,3400,Equipment parts and supplies,184754,Sewage Treatment Administration,925000,Expense,2017
1161,530,Sewer Utility Fund,BU740050,35,18,Public Works & Utilities,3,Materials and Supplies,340,Equipment Parts,3402,Automotive,184754,Sewage Treatment Administration,3000,Expense,2017
1162,530,Sewer Utility Fund,BU740050,36,18,Public Works & Utilities,3,Materials and Supplies,340,Equipment Parts,3403,Electrical,184754,Sewage Treatment Administration,71000,Expense,2017
1163,530,Sewer Utility Fund,BU740050,37,18,Public Works & Utilities,3,Materials and Supplies,340,Equipment Parts,3405,Fuel,184754,Sewage Treatment Administration,115501,Expense,2017
1164,530,Sewer Utility Fund,BU740050,38,18,Public Works & Utilities,3,Materials and Supplies,340,Equipment Parts,3499,Other equipment parts,184754,Sewage Treatment Administration,30000,Expense,2017
1165,530,Sewer Utility Fund,BU740050,39,18,Public Works & Utilities,3,Materials and Supplies,350,Materials,3500,Materials,184754,Sewage Treatment Administration,2100,Expense,2017
1166,530,Sewer Utility Fund,BU740050,40,18,Public Works & Utilities,3,Materials and Supplies,350,Materials,3515,Welding supplies,184754,Sewage Treatment Administration,300,Expense,2017
1167,530,Sewer Utility Fund,BU740050,41,18,Public Works & Utilities,3,Materials and Supplies,350,Materials,3599,Other materials,184754,Sewage Treatment Administration,2500,Expense,2017
1168,500,Airport Authority Fund,BU740050,42,19,Airport,3,Materials and Supplies,380,Non-Capitalizable Equipment < $5000 Each,3805,Furniture & equipment <$5000 each,190058,Safety Mid Continent,4500,Expense,2017
1169,500,Airport Authority Fund,BU740050,43,19,Airport,3,Materials and Supplies,380,Non-Capitalizable Equipment < $5000 Each,3810,"Police equipment < $5,000 each",190058,Safety Mid Continent,2615,Expense,2017
1170,500,Airport Authority Fund,BU740050,44,19,Airport,3,Materials and Supplies,380,Non-Capitalizable Equipment < $5000 Each,3899,"Other non-capitalized equip <$5,000 each",190058,Safety Mid Continent,2500,Expense,2017
1171,500,Airport Authority Fund,BU740050,45,19,Airport,3,Materials and Supplies,390,Other Commodities,3902,Medical supplies,190058,Safety Mid Continent,1500,Expense,2017
1172,500,Airport Authority Fund,BU740050,46,19,Airport,3,Materials and Supplies,390,Other Commodities,3903,Food supplies,190058,Safety Mid Continent,450,Expense,2017
1173,500,Airport Authority Fund,BU740050,47,19,Airport,3,Materials and Supplies,390,Other Commodities,3999,Other commodities,190058,Safety Mid Continent,8280,Expense,2017
1174,500,Airport Authority Fund,BU740050,48,19,Airport,1,Personnel Services,110,Regular Salaries,1100,Bi-weekly wages,190066,Systems & Services-Mid-Continent,91000,Expense,2017
1175,500,Airport Authority Fund,BU740050,49,19,Airport,1,Personnel Services,110,Regular Salaries,1104,Shift differential,190066,Systems & Services-Mid-Continent,5000,Expense,2017
1176,500,Airport Authority Fund,BU740050,50,19,Airport,1,Personnel Services,110,Regular Salaries,1190,Accrual,190066,Systems & Services-Mid-Continent,1452,Expense,2017
1177,500,Airport Authority Fund,BU740050,51,19,Airport,1,Personnel Services,110,Regular Salaries,1199,Other,190066,Systems & Services-Mid-Continent,9500,Expense,2017
1178,500,Airport Authority Fund,BU740050,52,19,Airport,1,Personnel Services,130,Overtime,1300,Premium-Overtime,190066,Systems & Services-Mid-Continent,120000,Expense,2017
1179,500,Airport Authority Fund,BU740050,53,19,Airport,1,Personnel Services,140,Employee Benefits,1400,FICA,190066,Systems & Services-Mid-Continent,13180,Expense,2017
1180,500,Airport Authority Fund,BU740050,54,19,Airport,1,Personnel Services,140,Employee Benefits,1401,Employee pension,190066,Systems & Services-Mid-Continent,19530,Expense,2017
1181,500,Airport Authority Fund,BU740050,55,19,Airport,1,Personnel Services,140,Employee Benefits,1403,Workers compensation,190066,Systems & Services-Mid-Continent,3678,Expense,2017
1182,500,Airport Authority Fund,BU740050,56,19,Airport,1,Personnel Services,140,Employee Benefits,1404,Unemployment compensation,190066,Systems & Services-Mid-Continent,284,Expense,2017
1183,500,Airport Authority Fund,BU740050,57,19,Airport,1,Personnel Services,140,Employee Benefits,1405,Group health insurance,190066,Systems & Services-Mid-Continent,22510,Expense,2017
1184,500,Airport Authority Fund,BU740050,58,19,Airport,1,Personnel Services,140,Employee Benefits,1406,Group life insurance,190066,Systems & Services-Mid-Continent,360,Expense,2017
1185,500,Airport Authority Fund,BU740050,59,19,Airport,2,Contractual Services,210,Utilities,2100,Electricity,190066,Systems & Services-Mid-Continent,1235786,Expense,2017
1186,500,Airport Authority Fund,BU740050,60,19,Airport,2,Contractual Services,210,Utilities,2101,Gas-ONEOK Kansas Gas Service,190066,Systems & Services-Mid-Continent,170192,Expense,2017
1187,500,Airport Authority Fund,BU740050,61,19,Airport,2,Contractual Services,210,Utilities,2104,Water,190066,Systems & Services-Mid-Continent,380150,Expense,2017
1188,500,Airport Authority Fund,BU740050,62,19,Airport,2,Contractual Services,220,Communications,2200,PBX - line charges,190066,Systems & Services-Mid-Continent,26400,Expense,2017
1189,500,Airport Authority Fund,BU740050,63,19,Airport,2,Contractual Services,250,Professional Services,2505,Contractors,190066,Systems & Services-Mid-Continent,10000,Expense,2017
1190,500,Airport Authority Fund,BU740050,64,19,Airport,2,Contractual Services,260,Data Processing,2601,Maintenance - data equipment,190066,Systems & Services-Mid-Continent,7000,Expense,2017
1191,500,Airport Authority Fund,BU740050,65,19,Airport,2,Contractual Services,270,Equipment Charges,2705,Outside services,190066,Systems & Services-Mid-Continent,20400,Expense,2017
1192,500,Airport Authority Fund,BU740050,66,19,Airport,2,Contractual Services,290,Other Contractuals,2999,Other contractuals,190066,Systems & Services-Mid-Continent,360,Expense,2017
1193,500,Airport Authority Fund,BU740050,67,19,Airport,3,Materials and Supplies,380,Non-Capitalizable Equipment < $5000 Each,3812,"Communication equipment < $5,000 each",190066,Systems & Services-Mid-Continent,5000,Expense,2017
1194,500,Airport Authority Fund,BU740050,68,19,Airport,5,Other Expenditures,540,Inventory,5403,Rebillables,190066,Systems & Services-Mid-Continent,4428173,Expense,2017
1195,500,Airport Authority Fund,BU740050,69,19,Airport,1,Personnel Services,110,Regular Salaries,1100,Bi-weekly wages,190074,Operations Mid Continent,223715,Expense,2017
1196,500,Airport Authority Fund,BU740050,70,19,Airport,1,Personnel Services,110,Regular Salaries,1101,Longevity,190074,Operations Mid Continent,1008,Expense,2017
1197,500,Airport Authority Fund,BU740050,71,19,Airport,1,Personnel Services,110,Regular Salaries,1104,Shift differential,190074,Operations Mid Continent,1820,Expense,2017
1198,500,Airport Authority Fund,BU740050,72,19,Airport,1,Personnel Services,110,Regular Salaries,1190,Accrual,190074,Operations Mid Continent,3049,Expense,2017
1199,500,Airport Authority Fund,BU740050,73,19,Airport,1,Personnel Services,120,Special Salaries,1208,Cellular phone allowance,190074,Operations Mid Continent,3000,Expense,2017
1200,500,Airport Authority Fund,BU740050,74,19,Airport,1,Personnel Services,130,Overtime,1300,Premium-Overtime,190074,Operations Mid Continent,3000,Expense,2017
1201,500,Airport Authority Fund,BU740050,75,19,Airport,1,Personnel Services,140,Employee Benefits,1400,FICA,190074,Operations Mid Continent,17564,Expense,2017
1202,500,Airport Authority Fund,BU740050,76,19,Airport,1,Personnel Services,140,Employee Benefits,1401,Employee pension,190074,Operations Mid Continent,28234,Expense,2017
1203,500,Airport Authority Fund,BU740050,77,19,Airport,1,Personnel Services,140,Employee Benefits,1403,Workers compensation,190074,Operations Mid Continent,5217,Expense,2017
1204,500,Airport Authority Fund,BU740050,78,19,Airport,1,Personnel Services,140,Employee Benefits,1404,Unemployment compensation,190074,Operations Mid Continent,459,Expense,2017
1205,100,General Fund,BU740050,79,17,Park,3,Materials and Supplies,380,Non-Capitalizable Equipment < $5000 Each,3807,"Garden/grounds/lawn equip < $5,000 each ",172103,Athletics Maintenance,23000,Expense,2017
1206,100,General Fund,BU740050,80,17,Park,3,Materials and Supplies,380,Non-Capitalizable Equipment < $5000 Each,3809,"Plumbing equipment < $5,000 each",172103,Athletics Maintenance,2700,Expense,2017
1207,100,General Fund,BU740050,81,17,Park,3,Materials and Supplies,380,Non-Capitalizable Equipment < $5000 Each,3899,"Other non-capitalized equip <$5,000 each",172103,Athletics Maintenance,2000,Expense,2017
1208,100,General Fund,BU740050,82,17,Park,3,Materials and Supplies,390,Other Commodities,3901,Custodial supplies,172103,Athletics Maintenance,1000,Expense,2017
1209,100,General Fund,BU740050,83,17,Park,3,Materials and Supplies,390,Other Commodities,3902,Medical supplies,172103,Athletics Maintenance,600,Expense,2017
1210,100,General Fund,BU740050,84,17,Park,3,Materials and Supplies,390,Other Commodities,3999,Other commodities,172103,Athletics Maintenance,360,Expense,2017
1211,100,General Fund,BU740050,85,17,Park,3,Materials and Supplies,390,Other Commodities,3999,Other commodities,172107,Reforestation,175000,Expense,2017
1212,100,General Fund,BU740050,86,17,Park,1,Personnel Services,110,Regular Salaries,1100,Bi-weekly wages,172201,Park Maintenance Central Support,257963,Expense,2017
1213,100,General Fund,BU740050,87,17,Park,1,Personnel Services,110,Regular Salaries,1101,Longevity,172201,Park Maintenance Central Support,5220,Expense,2017
1214,100,General Fund,BU740050,88,17,Park,1,Personnel Services,110,Regular Salaries,1190,Accrual,172201,Park Maintenance Central Support,2152,Expense,2017
1215,100,General Fund,BU740050,89,4,Law Department,1,Personnel Services,120,Special Salaries,1208,Cellular phone allowance,40006,City Attorneys Office,1200,Expense,2017
1216,100,General Fund,BU740050,90,4,Law Department,1,Personnel Services,140,Employee Benefits,1400,FICA,40006,City Attorneys Office,90692,Expense,2017
1217,100,General Fund,BU740050,91,4,Law Department,1,Personnel Services,140,Employee Benefits,1401,Employee pension,40006,City Attorneys Office,156166,Expense,2017
1218,100,General Fund,BU740050,92,4,Law Department,1,Personnel Services,140,Employee Benefits,1403,Workers compensation,40006,City Attorneys Office,7999,Expense,2017
1219,100,General Fund,BU740050,93,4,Law Department,1,Personnel Services,140,Employee Benefits,1404,Unemployment compensation,40006,City Attorneys Office,2539,Expense,2017
1220,100,General Fund,BU740050,94,4,Law Department,1,Personnel Services,140,Employee Benefits,1405,Group health insurance,40006,City Attorneys Office,161588,Expense,2017
1221,100,General Fund,BU740050,95,4,Law Department,1,Personnel Services,140,Employee Benefits,1406,Group life insurance,40006,City Attorneys Office,5049,Expense,2017
1222,100,General Fund,BU740050,96,4,Law Department,2,Contractual Services,220,Communications,2200,PBX - line charges,40006,City Attorneys Office,2280,Expense,2017
1223,100,General Fund,BU740050,97,4,Law Department,2,Contractual Services,220,Communications,2201,PBX - instrument charges,40006,City Attorneys Office,3675,Expense,2017
1224,100,General Fund,BU740050,98,4,Law Department,2,Contractual Services,220,Communications,2203,Long distance service,40006,City Attorneys Office,350,Expense,2017
1225,100,General Fund,BU740050,99,4,Law Department,2,Contractual Services,220,Communications,2207,Postage - regular,40006,City Attorneys Office,5000,Expense,2017
1226,100,General Fund,BU740050,100,4,Law Department,2,Contractual Services,220,Communications,2214,Air cards - mobile,40006,City Attorneys Office,420,Expense,2017
1227,100,General Fund,BU740051,1,4,Law Department,2,Contractual Services,220,Communications,2216,Voice mail,40006,City Attorneys Office,1164,Expense,2017
1228,100,General Fund,BU740051,2,4,Law Department,2,Contractual Services,230,Transportation and Training,2301,Meals and lodging allowance,40006,City Attorneys Office,4400,Expense,2017
1229,100,General Fund,BU740051,3,4,Law Department,2,Contractual Services,230,Transportation and Training,2302,Out of town registration fees,40006,City Attorneys Office,4150,Expense,2017
1230,100,General Fund,BU740051,4,4,Law Department,2,Contractual Services,230,Transportation and Training,2303,In town registration fees,40006,City Attorneys Office,800,Expense,2017
1231,100,General Fund,BU740051,5,4,Law Department,2,Contractual Services,230,Transportation and Training,2308,Transportation - out of town,40006,City Attorneys Office,1900,Expense,2017
1232,100,General Fund,BU740051,6,4,Law Department,2,Contractual Services,230,Transportation and Training,2310,Turnpike fees and charges,40006,City Attorneys Office,50,Expense,2017
1233,100,General Fund,BU740051,7,4,Law Department,2,Contractual Services,250,Professional Services,2500,Certification fees,40006,City Attorneys Office,150,Expense,2017
1234,100,General Fund,BU740051,8,4,Law Department,2,Contractual Services,250,Professional Services,2599,Other professional services,40006,City Attorneys Office,500,Expense,2017
1235,100,General Fund,BU740051,9,4,Law Department,2,Contractual Services,260,Data Processing,2600,Data center charges,40006,City Attorneys Office,56984,Expense,2017
1236,100,General Fund,BU740051,10,4,Law Department,2,Contractual Services,260,Data Processing,2699,Other data processing charges,40006,City Attorneys Office,850,Expense,2017
1237,100,General Fund,BU740051,11,4,Law Department,2,Contractual Services,270,Equipment Charges,2701,Motor pool-unscheduled charges,40006,City Attorneys Office,300,Expense,2017
1238,100,General Fund,BU740051,12,4,Law Department,2,Contractual Services,290,Other Contractuals,2902,Advertising,40006,City Attorneys Office,2000,Expense,2017
1239,100,General Fund,BU740051,13,4,Law Department,2,Contractual Services,290,Other Contractuals,2904,Codes and manuals,40006,City Attorneys Office,30723,Expense,2017
1240,100,General Fund,BU740051,14,4,Law Department,2,Contractual Services,290,Other Contractuals,2905,Periodicals/Subscriptions,40006,City Attorneys Office,80,Expense,2017
1241,100,General Fund,BU740051,15,4,Law Department,2,Contractual Services,290,Other Contractuals,2906,Membership dues,40006,City Attorneys Office,8765,Expense,2017
